# ID,Mahalanobis,Angle-based Outlier Detector (ABOD),Cluster-based Local Outlier Factor (CBLOF),Feature Bagging,Histogram-base Outlier Detection (HBOS),Isolation Forest,K Nearest Neighbors (KNN),Average KNN,Local Outlier Factor
AP02408,0,0,1,0,0,0,0,0,0
AP02409,0,0,0,0,0,0,0,0,0
AP02410,1,1,0,1,0,0,1,1,1
AP02411,0,0,0,0,0,0,0,0,0
AP02412,0,0,0,0,0,0,0,0,0
AP02413,0,0,0,0,0,0,0,0,0
AP02414,0,0,0,0,0,0,0,0,0
AP02415,0,0,0,0,0,0,0,0,0
AP02416,0,0,0,0,0,0,0,0,0
AP02417,0,0,0,0,0,0,0,0,0
AP02418,1,1,1,1,1,1,1,1,1
AP02419,0,1,1,0,1,1,1,1,1
AP02420,0,0,0,0,0,0,0,0,0
AP02421,0,0,0,0,0,0,0,0,0
AP02422,0,0,0,0,0,0,0,0,0
AP02423,0,0,0,0,0,0,0,0,0
AP02424,0,0,0,0,0,0,0,0,0
AP02425,0,1,1,1,0,0,1,1,1
AP02426,0,1,1,1,0,0,1,1,1
AP02427,0,0,0,0,0,0,0,0,0
AP02428,0,0,0,0,0,0,0,0,0
AP02429,0,0,0,0,0,0,0,0,0
AP02430,0,1,0,0,0,0,0,0,0
AP02431,1,1,1,1,1,1,1,1,1
AP02432,0,0,0,0,0,0,0,0,0
AP02433,0,0,0,0,0,0,0,0,0
AP02434,0,0,0,0,0,0,0,0,0
AP02435,0,0,0,0,0,0,0,0,0
AP02436,1,0,0,0,0,0,0,0,1
AP02437,0,0,0,0,0,0,0,0,0
AP02438,0,0,0,0,0,0,0,0,0
AP02439,1,1,1,1,0,1,1,1,1
AP02440,0,0,0,0,0,0,0,0,0
AP02441,1,1,1,1,1,1,1,1,1
AP02442,0,0,0,1,0,0,0,0,0
AP02443,0,0,0,1,0,0,0,0,0
AP02444,0,0,0,0,0,0,0,0,0
AP02445,1,0,0,0,0,0,0,0,0
AP02446,0,0,0,0,0,0,0,0,0
AP02447,0,0,0,0,0,0,0,0,0
AP02448,0,0,0,0,0,0,0,0,0
AP02449,0,0,0,0,0,0,0,0,0
AP02450,1,1,0,1,0,0,1,1,1
AP02451,0,0,0,0,0,0,0,0,0
AP02452,0,0,0,0,0,0,0,0,0
AP02453,0,0,0,0,0,0,0,0,0
AP02454,0,0,0,0,0,0,0,0,0
AP02455,0,0,0,0,0,0,0,0,0
AP02456,0,0,0,0,0,0,0,0,0
AP02457,0,0,0,0,0,0,0,0,0
AP02458,0,0,0,0,0,0,0,0,0
AP02459,0,0,0,0,0,0,0,0,0
AP02460,0,0,0,0,0,0,0,0,0
AP02461,0,0,0,0,0,0,0,0,0
AP02462,0,0,0,0,0,0,0,0,0
AP02463,0,0,0,0,0,0,0,0,0
AP02464,0,0,0,0,0,0,0,0,0
AP02465,0,0,0,0,0,0,0,0,0
AP02466,0,0,0,0,0,0,0,0,0
AP02467,0,0,0,0,1,0,0,0,0
AP02468,0,0,0,0,0,0,0,0,0
AP02469,0,0,0,0,0,0,0,0,0
AP02470,0,0,0,0,0,0,0,0,0
AP02471,0,0,0,0,0,0,0,0,0
AP02472,0,0,0,0,0,0,0,0,0
AP02473,0,0,0,0,0,0,0,0,0
AP02474,0,0,0,0,0,0,0,0,0
AP02475,0,0,0,0,0,0,0,0,0
AP02476,0,0,0,0,0,0,0,0,0
AP02477,0,0,0,0,1,0,0,0,0
AP02478,1,0,0,0,0,0,0,0,0
AP02479,1,0,0,0,0,0,0,0,0
AP02480,0,0,0,0,0,0,0,0,0
AP02481,0,0,0,0,0,0,0,0,0
AP02482,0,0,0,0,0,0,0,0,0
AP02483,0,0,0,0,0,0,0,0,0
AP02484,0,0,0,0,0,0,0,0,0
AP02485,0,0,0,0,0,0,0,0,0
AP02486,0,0,0,0,0,0,0,0,0
AP02487,0,0,0,0,0,0,0,0,0
AP02488,0,0,0,0,0,0,0,0,0
AP02489,0,0,0,0,0,0,0,0,0
AP02490,0,0,0,0,0,0,0,0,0
AP02491,0,0,0,0,0,0,0,0,0
AP02492,0,0,0,0,0,0,0,0,0
AP02493,0,0,0,0,0,0,0,0,0
AP02494,0,0,0,0,0,0,0,0,0
AP02495,0,0,0,0,0,0,0,0,0
AP02496,0,0,0,0,0,0,0,0,0
AP02497,0,0,0,0,0,0,0,0,0
AP02498,0,0,0,0,0,0,0,0,0
AP02499,0,0,0,0,0,0,0,0,0
AP02500,0,0,0,0,0,0,0,0,0
AP02501,0,0,0,0,0,0,0,0,0
AP02502,0,0,0,0,0,0,0,0,0
AP02503,0,0,0,0,0,0,0,0,0
AP02504,0,0,0,0,0,0,0,0,0
AP02505,0,0,0,0,0,0,0,0,0
AP02506,0,0,0,0,0,0,0,0,0
AP02507,0,0,0,0,0,0,0,0,0
AP02508,1,1,0,0,0,0,0,0,0
AP02509,0,0,0,0,0,0,0,0,0
AP02510,0,0,0,0,0,0,0,0,0
AP02511,0,1,0,0,0,0,0,0,1
AP02512,0,0,0,0,0,0,0,0,0
AP02513,0,0,0,0,0,0,0,0,0
AP02514,0,0,0,0,0,0,0,0,0
AP02515,0,0,0,0,0,0,0,0,0
AP02516,0,0,0,0,0,0,0,0,0
AP02517,0,0,0,0,0,0,0,0,0
AP02518,0,0,0,0,0,0,0,0,0
AP02519,0,0,0,0,0,0,0,0,0
AP02520,0,0,0,0,0,0,0,0,0
AP02521,0,0,0,0,0,0,0,0,0
AP02522,1,0,0,0,0,0,0,0,0
AP02523,0,0,0,0,0,0,0,0,0
AP02524,0,1,0,1,0,0,0,0,0
AP02525,0,0,0,0,0,0,0,0,0
AP02526,0,1,0,0,0,0,0,0,0
AP02527,0,0,0,0,0,0,0,0,0
AP02528,0,0,0,0,0,0,0,0,0
AP02529,0,0,0,0,0,0,0,0,0
AP02530,0,0,0,1,0,0,0,0,1
AP02531,0,0,0,0,0,0,0,0,0
AP02532,0,0,0,0,0,0,0,0,0
AP02533,0,0,0,0,0,0,0,0,0
AP02534,0,1,1,1,0,0,1,1,1
AP02535,1,1,1,1,0,1,1,1,0
AP02536,0,0,0,0,0,0,0,0,1
AP02537,0,0,0,0,0,0,0,0,0
AP02538,1,1,0,0,0,0,0,0,0
AP02539,0,0,0,1,0,0,0,0,1
AP02540,0,1,1,0,0,1,1,1,0
AP02541,0,0,0,0,0,0,0,0,0
AP02542,1,0,0,0,0,0,0,0,0
AP02543,0,0,0,0,0,0,0,0,0
AP02544,0,0,0,0,0,0,0,0,0
AP02545,0,0,0,0,0,0,0,0,0
AP02546,0,1,0,0,0,0,0,1,0
AP02547,0,0,0,0,0,0,0,0,0
AP02548,0,0,0,0,0,0,0,0,0
AP02549,0,0,0,0,0,0,0,0,0
AP02550,0,0,0,0,0,0,0,0,0
AP02551,0,0,0,0,0,0,0,0,0
AP02552,0,0,0,0,0,0,0,0,0
AP02553,0,0,0,0,0,0,0,0,0
AP02554,0,0,0,0,0,0,0,0,0
AP02555,0,0,0,0,0,0,0,0,0
AP02556,0,0,0,1,0,0,0,0,0
AP02557,0,0,0,0,0,0,0,0,0
AP02558,1,1,0,1,0,0,0,0,1
AP02559,0,0,0,0,0,0,0,0,0
AP02560,0,0,0,0,0,0,0,0,0
AP02561,0,0,0,0,0,0,0,0,0
AP02562,0,0,0,0,0,0,0,0,0
AP02563,0,0,0,0,0,0,0,0,0
AP02564,0,0,0,0,0,0,0,0,0
AP02565,0,0,0,0,0,0,0,0,0
AP02566,0,0,0,0,0,0,0,0,0
AP02567,0,0,0,0,0,0,0,0,0
AP02568,0,0,0,0,0,0,0,0,0
AP02569,0,0,0,0,0,0,0,0,0
AP02570,0,0,0,0,0,0,0,0,0
AP02571,0,0,0,0,0,0,0,0,0
AP02572,1,1,1,0,1,1,1,1,1
AP02573,1,1,1,0,1,1,1,1,1
AP02574,1,1,1,0,1,1,1,1,1
AP02575,1,1,1,0,1,1,1,1,1
AP02576,1,0,0,0,0,0,1,1,0
AP02577,1,0,0,0,0,0,1,1,0
AP02578,1,1,0,0,1,1,1,1,0
AP02579,0,0,0,0,0,0,0,0,0
AP02580,0,0,0,0,0,0,0,0,0
AP02581,0,0,0,0,0,0,0,0,0
AP02582,0,0,0,0,0,0,0,0,0
AP02583,0,0,0,0,0,0,0,0,0
AP02584,0,1,0,0,0,0,0,0,0
AP02585,0,0,1,0,0,0,0,0,0
AP02586,0,0,0,0,0,0,0,0,0
AP02587,0,0,0,0,0,0,0,0,0
AP02588,0,0,0,0,0,0,0,0,0
AP02589,0,0,0,0,0,0,0,0,0
AP02590,0,0,0,0,0,0,0,0,0
AP02591,0,0,0,0,0,0,0,0,0
AP02592,1,0,0,0,0,0,0,0,0
AP02593,0,0,0,0,0,0,0,0,0
AP02594,1,0,0,0,0,0,0,0,0
AP02595,0,0,0,0,0,0,1,1,1
AP02596,0,0,0,0,0,0,0,0,0
AP02597,1,0,0,0,0,0,0,0,0
AP02598,0,0,0,0,0,0,0,0,0
AP02599,0,0,0,0,0,0,0,0,0
AP02600,0,0,0,0,0,0,0,0,0
AP02601,1,1,1,0,0,1,0,1,0
AP02602,0,0,0,1,0,0,0,0,1
AP02603,0,0,0,0,0,0,0,0,0
AP02604,0,0,0,0,0,0,0,0,0
AP02605,0,0,0,0,0,0,0,0,0
AP02606,1,1,1,0,0,0,1,1,0
AP02607,0,0,0,0,0,0,0,0,0
AP02608,0,0,0,0,0,0,0,0,0
AP02609,0,0,0,0,0,0,0,0,0
AP02610,0,0,0,0,0,0,0,0,0
AP02611,0,0,0,0,0,0,0,0,0
AP02612,0,0,0,0,0,0,0,0,0
AP02613,0,0,0,0,0,0,0,0,0
AP02614,0,0,0,0,0,0,0,0,0
AP02615,0,0,0,0,0,0,0,0,0
AP02616,0,0,0,0,0,0,0,0,0
AP02617,0,0,0,0,0,0,0,0,0
AP02618,0,1,0,0,0,0,0,0,0
AP02619,0,1,0,0,0,0,0,0,0
AP02620,0,1,1,1,0,0,1,1,1
AP02621,1,0,0,0,0,0,0,0,0
AP02622,1,1,1,1,0,1,1,1,1
AP02623,0,1,0,1,0,0,1,1,1
AP02624,0,0,0,0,0,0,0,0,0
AP02625,0,0,0,1,0,0,0,0,1
AP02626,1,0,0,0,0,0,0,0,1
AP02627,0,0,0,0,0,0,0,0,0
AP02628,0,0,0,1,0,0,0,0,0
AP02629,0,0,0,0,0,0,0,0,0
AP02630,1,0,0,0,0,0,0,0,0
AP02631,0,0,0,0,0,0,0,0,0
AP02632,0,0,0,0,0,0,0,0,0
AP02633,0,0,0,0,0,0,0,0,0
AP02634,1,1,0,1,0,0,0,0,1
AP02635,1,0,0,0,0,0,0,0,0
AP02636,0,0,0,0,0,0,0,0,0
AP02637,0,0,0,0,0,0,0,0,0
AP02638,0,1,1,1,0,0,1,1,1
AP02639,0,0,0,0,0,0,0,0,0
AP02640,0,0,0,0,0,0,0,0,0
AP02641,0,1,0,0,0,0,0,0,0
AP02642,0,0,0,1,0,0,1,1,1
AP02643,0,0,0,1,0,0,1,0,1
AP02644,0,0,0,1,0,0,0,0,1
AP02645,0,0,0,0,0,0,0,0,0
AP02646,0,0,0,0,0,0,0,0,0
AP02647,0,0,0,0,0,0,0,0,0
AP02648,0,0,0,0,0,0,0,0,0
AP02649,0,0,1,0,1,1,1,1,0
AP02650,0,0,0,0,0,0,0,0,0
AP02651,0,0,0,0,0,0,0,0,0
AP02652,0,0,0,0,0,0,0,0,0
AP02653,1,0,0,0,0,0,0,0,0
AP02654,0,1,1,0,0,0,0,0,0
AP02655,0,1,1,1,0,0,1,1,1
AP02656,0,0,0,0,0,0,0,0,0
AP02657,0,0,0,0,0,0,0,0,0
AP02658,0,0,0,0,0,0,0,0,0
AP02659,0,0,0,0,0,0,0,0,0
AP02660,0,0,0,0,0,0,0,0,0
AP02661,0,0,0,0,0,0,0,0,0
AP02662,0,0,0,0,0,0,0,0,0
AP02663,0,0,1,0,0,0,0,0,0
AP02664,0,1,1,1,1,1,1,1,1
AP02665,0,0,0,1,0,0,0,0,0
AP02666,0,0,0,0,0,0,0,0,0
AP02667,0,1,1,1,0,0,1,1,1
AP02668,1,1,1,1,0,0,1,1,1
AP02669,0,1,1,1,0,0,1,1,1
AP02670,1,1,1,1,1,1,1,1,1
AP02671,0,0,0,0,0,0,0,0,0
AP02672,0,0,0,0,0,0,0,0,0
AP02673,0,0,0,0,0,0,0,0,0
AP02674,0,0,0,0,0,0,0,0,0
AP02675,1,0,0,0,0,0,0,0,0
AP02676,0,0,0,0,0,0,0,0,0
AP02677,1,1,0,1,0,0,1,1,1
AP02678,0,0,0,0,0,0,0,0,0
AP02679,0,0,0,0,0,0,0,0,0
AP02680,0,0,0,0,0,0,0,0,0
AP02681,1,1,1,1,1,1,1,1,1
AP02682,0,0,0,0,0,0,0,0,0
AP02683,0,0,0,0,0,0,0,0,0
AP02684,0,0,0,0,0,0,0,0,0
AP02685,0,0,0,0,0,0,0,0,0
AP02686,0,0,0,0,0,0,0,0,0
AP02687,0,0,0,0,0,0,0,0,0
AP02688,1,1,1,0,0,1,1,1,0
AP02689,0,0,0,0,0,0,0,0,0
AP02690,0,0,0,0,0,0,0,0,0
AP02691,1,1,0,1,0,0,1,1,1
AP02692,1,0,0,0,0,0,0,0,0
AP02693,0,0,0,0,0,0,0,0,0
AP02694,1,1,1,0,0,0,1,1,0
AP02695,1,0,0,1,0,0,1,1,0
AP02696,1,1,1,1,1,1,1,1,1
AP02697,1,0,0,0,0,0,0,0,0
AP02698,0,0,0,0,0,0,0,0,0
AP02699,0,0,0,0,0,0,0,0,0
AP02700,0,0,0,0,0,0,0,0,0
AP02701,1,0,0,0,0,0,0,0,0
AP02702,0,0,0,0,0,0,0,0,0
AP02703,0,0,0,0,0,0,0,0,0
AP02704,0,0,0,0,0,0,0,0,0
AP02705,0,0,0,0,0,0,0,0,0
AP02706,1,0,0,0,0,0,0,0,0
AP02707,0,1,0,0,0,0,0,0,0
AP02708,0,0,0,0,0,0,1,1,0
AP02709,0,0,1,1,1,1,1,1,1
AP02710,0,0,0,0,0,0,0,0,0
AP02711,0,0,0,0,0,0,0,0,0
AP02712,1,1,1,1,0,0,1,1,1
AP02713,0,0,0,0,0,0,0,0,0
AP02714,0,0,0,0,0,0,0,0,0
AP02715,0,0,0,0,0,0,0,0,0
AP02716,0,0,0,0,0,0,0,0,0
AP02717,0,0,0,0,0,0,0,0,0
AP02718,0,0,0,0,0,0,0,0,0
AP02719,1,0,0,0,0,0,1,1,0
AP02720,1,0,0,0,0,0,1,1,0
AP02721,0,0,0,0,0,0,0,0,0
AP02722,1,0,0,0,0,0,0,0,0
AP02723,0,1,1,1,0,0,1,0,1
AP02724,1,1,0,1,1,1,1,1,1
AP02725,0,0,0,0,0,0,0,0,0
AP02726,0,0,0,0,0,0,0,1,1
AP02727,0,1,0,1,0,0,1,1,1
AP02728,1,0,1,0,0,0,0,0,0
AP02729,0,0,0,0,0,0,0,0,0
AP02730,0,0,0,0,0,0,0,0,0
AP02731,0,1,1,0,0,0,0,0,0
AP02732,0,1,0,0,0,0,0,0,0
AP02733,0,0,0,0,0,0,0,0,0
AP02734,0,0,0,0,0,0,0,0,0
AP02735,0,0,0,0,0,0,0,0,0
AP02736,1,0,0,0,0,0,0,0,0
AP02737,1,1,1,0,0,1,1,1,0
AP02738,0,0,0,0,0,0,0,0,0
AP02739,0,0,0,0,0,0,0,0,0
AP02740,0,0,0,0,0,0,0,0,0
AP02741,0,0,0,0,0,0,0,0,0
AP02742,0,1,1,1,0,1,1,1,1
AP02743,1,1,1,1,0,0,1,1,1
AP02744,0,0,0,0,0,0,0,0,0
AP02745,0,0,0,0,0,0,0,0,0
AP02746,0,0,0,0,0,0,0,0,0
AP02747,0,0,0,0,0,0,0,0,0
AP02748,0,0,0,0,0,0,0,0,0
AP02749,0,0,0,0,0,0,0,0,0
AP02750,0,0,0,0,0,0,0,0,0
AP02751,1,0,0,0,0,0,0,0,0
AP02752,0,1,1,1,0,0,1,1,1
AP02753,1,1,1,1,0,0,1,1,1
AP02754,0,0,0,0,0,0,0,0,0
AP02755,0,0,0,0,0,0,0,0,0
AP02756,0,1,0,0,0,0,0,0,0
AP02757,0,0,0,0,0,0,0,0,0
AP02758,0,0,0,0,0,1,0,0,0
AP02759,0,0,0,0,0,0,0,0,0
AP02760,0,0,0,0,1,1,0,0,0
AP02761,0,0,0,0,0,0,0,0,0
AP02762,0,0,0,0,0,0,0,0,0
AP02763,0,0,0,0,0,0,0,0,0
AP02764,0,0,0,0,0,0,0,0,0
AP02765,0,0,0,0,0,0,0,0,0
AP02766,0,0,1,1,0,0,0,0,1
AP02767,0,1,1,0,1,1,1,1,0
AP02768,0,1,0,1,0,0,1,1,0
AP02769,0,0,0,0,0,0,0,0,0
AP02770,0,0,0,0,0,0,0,0,0
AP02771,0,0,0,1,0,0,1,1,1
AP02772,0,0,0,0,0,0,0,0,0
AP02773,0,0,0,0,0,0,0,0,0
AP02774,0,0,0,0,0,0,0,0,0
AP02775,0,1,0,0,0,0,0,0,0
AP02776,0,0,0,1,0,0,1,1,1
AP02777,0,0,0,0,0,0,0,0,0
AP02778,0,0,0,0,0,0,0,0,0
AP02779,0,0,0,0,0,0,0,0,0
AP02780,0,0,0,0,0,0,0,0,0
AP02781,0,0,0,0,0,0,0,0,0
AP02782,0,0,0,0,0,0,0,0,0
AP02783,0,0,0,0,0,0,0,0,0
AP02784,0,0,0,0,0,0,0,0,0
AP02785,0,0,0,0,0,0,0,0,0
AP02786,1,0,0,0,0,0,0,0,0
AP02787,1,0,0,0,0,0,0,0,0
AP02788,0,0,0,0,0,0,0,0,0
AP02789,1,0,0,1,0,0,0,0,1
AP02790,1,0,0,1,0,0,0,0,1
AP02791,0,0,0,0,0,0,0,0,0
AP02792,0,1,0,1,0,0,0,0,1
AP02793,0,0,0,1,0,0,0,0,0
AP02794,0,0,0,1,0,0,1,1,1
AP02795,1,1,0,1,0,1,1,1,1
AP02796,0,1,0,1,0,1,1,0,0
AP02797,0,0,0,0,0,0,0,0,0
AP02798,0,0,0,0,0,0,0,0,0
AP02799,0,0,0,0,0,0,0,0,0
AP02800,0,0,0,0,0,0,0,0,0
AP02801,0,0,0,0,0,0,0,0,0
AP02802,0,0,0,0,0,0,0,0,0
AP02803,1,1,1,1,1,1,1,1,1
AP02804,0,0,1,1,0,0,0,0,1
AP02805,0,0,0,0,0,0,0,0,0
AP02806,0,0,0,0,0,0,0,0,0
AP02807,0,0,0,1,0,0,0,0,1
AP02808,0,0,1,1,0,0,0,0,1
AP02809,0,0,1,1,0,0,1,1,1
AP02810,0,1,0,1,0,0,0,0,1
AP02811,0,0,0,0,0,0,0,0,0
AP02812,0,0,0,0,0,0,0,0,0
AP02813,1,0,0,0,0,0,0,0,0
AP02814,0,0,0,0,0,0,0,0,0
AP02815,1,1,1,1,1,1,1,1,1
AP02816,0,0,0,0,0,0,0,0,0
AP02817,0,0,0,0,0,0,0,0,0
AP02818,1,0,0,0,0,0,0,0,0
AP02819,0,0,0,0,0,0,0,0,0
AP02820,0,0,0,0,0,0,0,0,0
AP02821,0,0,0,0,0,0,0,0,0
AP02822,0,0,0,0,0,0,1,0,1
AP02823,0,0,0,0,0,0,0,0,0
AP02824,0,1,1,1,0,1,1,1,1
AP02825,0,0,0,0,0,0,0,0,0
AP02826,0,0,0,0,0,0,0,0,0
AP02827,0,0,0,0,0,0,0,0,0
AP02828,0,0,0,0,0,0,0,0,0
AP02829,0,0,0,0,0,0,0,0,0
AP02830,0,0,0,0,0,0,0,0,0
AP02831,0,0,0,0,0,0,1,0,0
AP02832,0,0,0,0,0,0,0,0,0
AP02833,0,0,0,0,0,0,0,0,0
AP02834,0,0,0,0,0,0,0,0,0
AP02835,0,0,0,0,0,0,0,0,0
AP02836,0,0,0,0,0,0,0,0,0
AP02837,0,0,0,0,0,0,0,0,0
AP02838,0,0,0,0,1,1,0,0,0
AP02839,0,0,0,0,0,0,0,0,0
AP02840,0,0,0,0,0,0,0,0,0
AP02841,0,0,0,0,0,0,0,0,0
AP02842,1,0,0,0,0,0,0,0,0
AP02843,0,0,0,0,0,0,0,0,0
AP02844,0,0,0,0,0,0,0,0,0
AP02845,0,0,0,0,0,0,0,0,0
AP02846,0,0,0,0,0,0,0,0,0
AP02847,0,0,0,0,0,0,0,0,0
AP02848,0,0,0,0,0,0,0,0,0
AP02849,0,0,0,0,0,0,0,0,0
AP02850,0,0,0,0,0,0,0,0,0
AP02851,1,1,1,1,0,0,1,1,1
AP02852,0,0,0,0,0,0,0,0,0
AP02853,0,0,0,0,0,0,0,0,0
AP02854,0,1,0,1,0,0,1,1,1
AP02855,0,0,0,0,0,0,0,0,0
AP02856,1,0,1,1,1,1,1,1,1
AP02857,0,0,1,1,1,1,1,1,1
AP02858,0,0,0,0,0,0,0,0,0
AP02859,0,0,0,0,0,0,0,0,0
AP02860,0,0,0,0,0,0,0,0,0
AP02861,0,0,0,0,0,0,0,0,0
AP02862,0,0,0,0,0,0,0,0,0
AP02863,0,0,0,0,0,0,0,0,0
AP02864,0,0,0,0,0,0,0,0,0
AP02865,0,1,1,1,0,0,1,1,1
AP02866,0,0,0,0,0,0,0,0,0
AP02867,0,0,0,0,0,0,0,0,0
AP02868,1,1,1,1,1,1,1,1,1
AP02869,0,0,0,0,0,0,0,0,0
AP02870,1,0,0,0,0,0,0,0,0
AP02871,0,0,0,0,0,1,0,0,0
AP02872,0,0,0,0,0,0,0,0,0
AP02873,0,0,1,1,1,1,1,1,0
AP02874,1,1,1,1,1,1,1,1,1
AP02875,0,0,0,0,0,0,0,0,0
AP02876,1,0,0,0,0,0,0,0,0
AP02877,0,0,0,0,0,0,0,0,0
AP02878,0,0,0,0,0,0,0,0,0
AP02879,0,0,0,0,0,0,0,0,0
AP02880,0,0,0,0,0,0,0,0,0
AP02881,0,0,0,0,0,0,0,0,0
AP02882,0,0,0,0,0,0,0,0,0
AP02883,0,0,0,0,0,0,0,0,0
AP02884,1,1,1,1,1,1,1,1,1
AP02885,1,1,1,1,1,1,1,1,1
AP02886,0,0,0,0,0,0,0,0,0
AP02887,0,0,0,0,0,0,0,0,0
AP02888,0,0,0,0,0,0,0,0,0
AP02889,0,0,0,0,0,0,0,0,0
AP02890,0,0,0,0,0,0,0,0,0
AP02891,0,0,0,0,0,0,0,0,0
AP02892,0,0,0,0,0,0,0,0,0
AP02893,0,0,0,0,0,0,0,0,0
AP02894,0,1,1,1,0,0,1,1,1
AP02895,0,0,0,0,0,0,0,0,0
AP02896,0,0,0,0,0,0,0,0,0
AP02897,0,0,0,0,0,0,0,0,0
AP02898,0,0,0,0,0,0,0,0,0
AP02899,0,0,0,0,0,0,0,0,0
AP02900,0,0,0,0,0,0,0,0,0
AP02901,0,0,0,0,0,0,0,0,0
AP02902,0,0,0,0,0,0,0,0,0
AP02903,0,0,0,0,0,0,0,0,0
AP02904,0,0,0,0,0,0,0,0,0
AP02905,1,1,0,1,0,0,0,0,1
AP02906,0,0,0,0,0,0,0,0,0
AP02907,0,0,0,0,0,0,0,0,0
AP02908,0,1,0,0,0,0,0,0,0
AP02909,0,0,0,0,0,0,0,0,0
AP02910,0,1,0,0,0,0,0,0,0
AP02911,0,0,0,0,0,0,0,0,1
AP02912,0,0,0,0,0,0,0,0,0
AP02913,0,1,1,1,1,1,1,1,1
AP02914,0,0,0,0,0,0,0,0,0
AP02915,0,0,0,0,0,0,0,0,0
AP02916,0,0,0,0,0,0,0,0,0
AP02917,0,0,0,0,0,0,0,0,0
AP02918,0,0,0,0,0,0,0,0,0
AP02919,0,0,0,0,0,0,0,0,0
AP02920,0,0,0,0,0,0,0,0,0
AP02921,0,0,0,0,1,1,0,0,0
AP02922,0,0,1,0,0,0,0,0,0
AP02923,0,0,0,0,0,0,0,0,0
AP02924,0,0,0,0,0,0,0,0,0
AP02925,0,0,0,0,0,0,0,0,0
AP02926,0,0,0,0,0,0,0,0,0
AP02927,0,0,0,0,0,0,0,0,0
AP02928,1,0,1,0,0,0,0,0,1
AP02929,0,0,0,0,0,0,0,0,0
AP02930,0,0,0,0,0,0,0,0,0
AP02931,0,0,0,0,0,0,0,0,0
AP02932,0,1,0,0,0,0,0,0,0
AP02933,0,0,0,0,0,0,0,0,0
AP02934,0,0,0,0,0,0,0,0,0
AP02935,0,0,0,0,0,0,0,0,0
AP02936,0,0,0,0,0,0,0,0,0
AP02937,0,0,0,0,0,0,1,1,0
AP02938,0,0,0,1,0,0,1,1,1
AP02939,0,0,0,0,0,0,0,0,0
AP02940,0,0,0,0,0,0,0,0,0
AP02941,0,0,0,0,0,0,0,0,0
AP02942,0,0,0,0,0,0,0,0,0
AP02943,0,0,0,0,0,0,0,0,0
AP02944,0,0,0,0,0,0,0,0,0
AP02945,0,0,0,0,0,0,0,0,0
AP02946,0,0,0,0,0,0,0,0,0
AP02947,0,0,0,0,0,0,0,0,0
AP02948,0,0,0,0,0,0,0,0,0
AP02949,0,0,0,0,0,0,0,0,0
AP02950,0,0,0,0,0,0,0,0,0
AP02951,0,0,0,0,0,0,0,0,0
AP02952,0,0,0,0,0,0,0,0,0
AP02953,0,0,0,0,0,0,0,0,0
AP02954,0,0,0,0,0,0,0,0,0
AP02955,0,0,0,0,0,0,0,0,0
AP02956,0,1,0,0,0,0,0,0,0
AP02957,0,0,0,0,0,0,0,0,0
AP02958,0,0,0,0,0,0,0,0,0
AP02959,0,1,0,0,0,0,0,0,0
AP02960,0,0,0,0,0,0,0,0,0
AP02961,0,0,0,0,0,0,0,0,0
AP02962,0,1,0,1,0,0,1,1,1
AP02963,0,1,0,1,0,0,1,1,1
AP02964,0,0,0,0,0,0,0,0,0
AP02965,1,0,0,0,0,0,0,0,0
AP02966,0,0,0,0,0,0,0,0,0
AP02967,0,1,0,0,0,0,0,0,0
AP02968,0,0,0,0,1,1,0,0,0
AP02969,0,0,0,0,0,0,0,0,0
AP02970,0,0,0,0,0,0,0,0,0
AP02971,0,0,0,0,0,0,0,0,0
AP02972,1,0,0,0,0,0,0,0,0
AP02973,0,0,0,0,0,0,0,0,0
AP02974,0,0,0,0,0,0,0,0,0
AP02975,0,0,0,0,0,0,0,0,0
AP02976,0,0,0,0,0,0,0,0,0
AP02977,0,0,0,0,1,0,0,0,0
AP02978,1,1,1,0,0,1,1,1,0
AP02979,0,0,0,0,0,0,0,0,0
AP02980,0,0,0,1,0,1,1,1,1
AP02981,0,0,0,0,0,0,0,0,0
AP02982,0,0,0,0,0,0,0,0,0
AP02983,0,0,0,0,0,0,0,0,0
AP02984,1,1,1,1,0,0,1,1,1
AP02985,0,0,0,0,0,0,0,0,0
AP02986,0,0,0,0,0,0,0,0,0
AP02987,0,0,0,0,0,0,0,0,0
AP02988,0,0,0,0,0,0,0,0,0
AP02989,0,0,0,0,0,0,0,0,0
AP02990,0,0,0,0,0,0,0,0,0
AP02991,0,0,0,0,0,0,0,0,0
AP02992,0,0,0,0,0,0,0,0,0
AP02993,0,0,0,0,0,0,0,0,0
AP02994,0,0,0,0,0,0,0,0,0
AP02995,0,0,0,0,0,0,0,0,0
AP02996,0,0,0,0,0,0,0,0,0
AP02997,0,0,0,0,0,0,0,0,0
AP02998,0,0,0,0,0,0,0,0,0
AP02999,0,0,0,0,0,0,0,0,0
AP03000,0,0,0,0,0,0,0,0,0
AP03001,0,0,0,0,0,0,0,0,1
AP03002,0,0,0,1,0,0,0,0,0
AP03003,0,0,0,0,0,0,0,0,0
AP03004,1,1,1,1,0,0,1,1,1
AP03005,1,1,1,1,0,0,1,1,1
AP03006,1,1,1,1,0,0,1,1,1
AP03007,1,1,1,1,0,0,1,1,1
AP03008,0,0,0,0,0,0,0,0,0
AP03009,0,0,0,0,0,0,0,0,0
AP03010,0,0,0,0,0,0,0,0,0
